,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC
Date,,,,,,,,,,,,,,,,,,
2022-01-27,34160.78125,4326.509765625,13352.7802734375,34160.78125,4326.509765625,13352.7802734375,34773.3203125,4428.740234375,13765.91015625,34007.78125,4309.5,13322.66015625,34261.75,4380.580078125,13710.990234375,527780000,5214200000,5177380000
2022-01-28,34725.46875,4431.85009765625,13770.5703125,34725.46875,4431.85009765625,13770.5703125,34731.76953125,4432.72021484375,13771.91015625,33807.51171875,4292.4599609375,13236.5595703125,34135.23828125,4336.18994140625,13436.7099609375,568440000,5031090000,4971930000
2022-01-31,35131.859375,4515.5498046875,14239.8798828125,35131.859375,4515.5498046875,14239.8798828125,35148.140625,4516.89013671875,14242.900390625,34496.1015625,4414.02001953125,13767.7099609375,34691.171875,4431.7900390625,13812.1904296875,468070000,5098610000,5124940000
2022-02-01,35405.23828125,4546.5400390625,14346.0,35405.23828125,4546.5400390625,14346.0,35441.08984375,4550.490234375,14358.6904296875,34977.94921875,4483.52978515625,14070.76953125,35151.46875,4519.56982421875,14277.4296875,386080000,4816830000,4671850000
2022-02-02,35629.328125,4589.3798828125,14417.5498046875,35629.328125,4589.3798828125,14417.5498046875,35679.19921875,4595.31005859375,14504.8203125,35290.12109375,4544.31982421875,14264.650390625,35378.19140625,4566.39013671875,14494.4697265625,359540000,4481580000,4673140000
2022-02-03,35111.16015625,4477.43994140625,13878.8203125,35111.16015625,4477.43994140625,13878.8203125,35535.94140625,4542.8798828125,14207.8896484375,35071.05859375,4470.39013671875,13851.740234375,35520.078125,4535.41015625,14045.830078125,381020000,4401970000,4326300000
2022-02-04,35089.73828125,4500.52978515625,14098.009765625,35089.73828125,4500.52978515625,14098.009765625,35333.55078125,4539.66015625,14222.759765625,34799.078125,4451.5,13850.3896484375,35095.73828125,4482.7900390625,13958.48046875,349880000,4706290000,4121340000
2022-02-07,35091.12890625,4483.8701171875,14015.669921875,35091.12890625,4483.8701171875,14015.669921875,35325.01171875,4521.85986328125,14236.3095703125,34993.98046875,4471.47021484375,13974.099609375,35108.37890625,4505.75,14118.7900390625,328910000,4228480000,4268730000
2022-02-08,35462.78125,4521.5400390625,14194.4501953125,35462.78125,4521.5400390625,14194.4501953125,35544.890625,4531.31982421875,14226.48046875,35090.421875,4465.39990234375,13934.7802734375,35160.6796875,4480.02001953125,13984.4296875,319190000,4459620000,4293770000
2022-02-09,35768.05859375,4587.18017578125,14490.3701171875,35768.05859375,4587.18017578125,14490.3701171875,35824.28125,4590.02978515625,14490.7197265625,35614.8984375,4547.0,14330.8701171875,35614.8984375,4547.0,14368.16015625,333610000,4524350000,4729730000
2022-02-10,35241.58984375,4504.080078125,14185.6396484375,35241.58984375,4504.080078125,14185.6396484375,35800.23828125,4588.919921875,14509.5595703125,35100.71875,4484.31005859375,14118.2001953125,35630.80859375,4553.240234375,14228.6796875,411620000,5314860000,5212510000
2022-02-11,34738.05859375,4418.64013671875,13791.150390625,34738.05859375,4418.64013671875,13791.150390625,35431.1484375,4526.330078125,14246.7001953125,34620.51953125,4401.41015625,13733.16015625,35267.890625,4506.27001953125,14213.6201171875,398860000,5251500000,5237320000
2022-02-14,34566.171875,4401.669921875,13790.919921875,34566.171875,4401.669921875,13790.919921875,34744.55859375,4426.22021484375,13921.7099609375,34304.28125,4364.83984375,13664.759765625,34694.5,4412.60986328125,13768.9697265625,370320000,4600390000,4347350000
2022-02-15,34988.83984375,4471.06982421875,14139.759765625,34988.83984375,4471.06982421875,14139.759765625,35047.7890625,4472.77001953125,14142.490234375,34686.19140625,4429.27978515625,13976.2900390625,34686.19140625,4429.27978515625,13997.1796875,305670000,4430830000,4416840000
2022-02-16,34934.26953125,4475.009765625,14124.08984375,34934.26953125,4475.009765625,14124.08984375,35042.08984375,4489.5498046875,14163.73046875,34642.640625,4429.68017578125,13931.990234375,34951.828125,4455.75,14038.919921875,294410000,4283640000,4238560000
2022-02-17,34312.03125,4380.259765625,13716.7197265625,34312.03125,4380.259765625,13716.7197265625,34858.46875,4456.06005859375,14020.8203125,34246.23046875,4373.81005859375,13704.7001953125,34858.46875,4456.06005859375,14004.1904296875,348720000,4539420000,4278370000
2022-02-18,34079.1796875,4348.8701171875,13548.0703125,34079.1796875,4348.8701171875,13548.0703125,34423.578125,4394.60009765625,13762.400390625,33976.1796875,4327.22021484375,13465.5595703125,34310.44921875,4384.56982421875,13735.400390625,414080000,4708060000,4501940000
2022-02-22,33596.609375,4304.759765625,13381.51953125,33596.609375,4304.759765625,13381.51953125,34024.73828125,4362.1201171875,13618.7197265625,33364.2890625,4267.10986328125,13249.650390625,33974.08984375,4332.740234375,13424.3603515625,432090000,5121900000,4849170000
2022-02-23,33131.76171875,4225.5,13037.490234375,33131.76171875,4225.5,13037.490234375,33832.58984375,4341.509765625,13533.7802734375,33084.8984375,4221.509765625,13032.169921875,33680.96875,4324.93017578125,13511.75,370600000,4797430000,4639330000
2022-02-24,33223.828125,4288.7001953125,13473.58984375,33223.828125,4288.7001953125,13473.58984375,33269.33984375,4294.72998046875,13486.1103515625,32272.640625,4114.64990234375,12587.8798828125,32830.328125,4155.77001953125,12587.8798828125,590850000,6752130000,6180200000
2022-02-25,34058.75,4384.64990234375,13694.6201171875,34058.75,4384.64990234375,13694.6201171875,34095.73828125,4385.33984375,13696.8603515625,33277.21875,4286.830078125,13358.2900390625,33277.21875,4298.3798828125,13485.259765625,417630000,5177060000,4628720000
2022-02-28,33892.6015625,4373.93994140625,13751.400390625,33892.6015625,4373.93994140625,13751.400390625,33963.62890625,4388.83984375,13810.6396484375,33469.30859375,4315.1201171875,13549.900390625,33870.62109375,4354.169921875,13570.830078125,443460000,6071370000,5928130000
2022-03-01,33294.94921875,4306.259765625,13532.4599609375,33294.94921875,4306.259765625,13532.4599609375,33870.140625,4378.4501953125,13777.0400390625,33107.671875,4279.5400390625,13441.3203125,33813.48046875,4363.14013671875,13716.7001953125,438730000,5846230000,6131350000
2022-03-02,33891.3515625,4386.5400390625,13752.01953125,33891.3515625,4386.5400390625,13752.01953125,34013.671875,4401.47998046875,13796.5498046875,33379.51171875,4322.56005859375,13493.91015625,33379.51171875,4322.56005859375,13597.5302734375,400920000,5337870000,5246390000
2022-03-03,33794.66015625,4363.490234375,13537.9404296875,33794.66015625,4363.490234375,13537.9404296875,34179.0703125,4416.77978515625,13837.58984375,33641.53125,4345.56005859375,13472.6396484375,33972.87109375,4401.31005859375,13837.58984375,369740000,5039890000,5092580000
2022-03-04,33614.80078125,4328.8701171875,13313.4404296875,33614.80078125,4328.8701171875,13313.4404296875,33655.4296875,4342.1201171875,13486.7099609375,33254.12109375,4284.97998046875,13224.98046875,33655.4296875,4342.1201171875,13455.23046875,408390000,5797380000,5343900000
2022-03-07,32817.37890625,4201.08984375,12830.9599609375,32817.37890625,4201.08984375,12830.9599609375,33579.75,4327.009765625,13353.2802734375,32806.1484375,4199.85009765625,12828.01953125,33579.75,4327.009765625,13328.3603515625,488400000,6940470000,6195370000
2022-03-08,32632.640625,4170.7001953125,12795.5498046875,32632.640625,4170.7001953125,12795.5498046875,33402.98046875,4276.93994140625,13159.4404296875,32578.73046875,4157.8701171875,12670.080078125,32885.171875,4202.66015625,12800.0400390625,553750000,7243120000,6683960000
2022-03-09,33286.25,4277.8798828125,13255.5498046875,33286.25,4277.8798828125,13255.5498046875,33457.28125,4299.39990234375,13301.16015625,32860.421875,4223.10009765625,13039.7900390625,32860.421875,4223.10009765625,13113.7001953125,418670000,5662670000,5396550000
2022-03-10,33174.0703125,4259.52001953125,13129.9599609375,33174.0703125,4259.52001953125,13129.9599609375,33236.58984375,4268.27978515625,13163.5,32819.76171875,4209.7998046875,12946.2802734375,33106.76953125,4252.5498046875,13098.349609375,399480000,4980830000,5071250000
2022-03-11,32944.19140625,4204.31005859375,12843.8095703125,32944.19140625,4204.31005859375,12843.8095703125,33515.609375,4291.009765625,13239.349609375,32911.890625,4200.490234375,12830.3701171875,33279.71875,4279.5,13229.76953125,369480000,4938640000,5288210000
2022-03-14,32945.23828125,4173.10986328125,12581.2197265625,32945.23828125,4173.10986328125,12581.2197265625,33395.58984375,4247.56982421875,12918.009765625,32818.16015625,4161.72021484375,12555.349609375,33000.37109375,4202.75,12795.1201171875,394940000,5574920000,5876710000
2022-03-15,33544.33984375,4262.4501953125,12948.6201171875,33544.33984375,4262.4501953125,12948.6201171875,33620.83984375,4271.0498046875,12973.8798828125,32989.26953125,4187.89990234375,12616.58984375,32989.26953125,4188.81982421875,12685.23046875,388810000,5392470000,5440100000
2022-03-16,34063.1015625,4357.85986328125,13436.5498046875,34063.1015625,4357.85986328125,13436.5498046875,34075.94140625,4358.89990234375,13440.1201171875,33391.23828125,4251.990234375,12992.2001953125,33653.9296875,4288.14013671875,13119.3701171875,427400000,6309750000,6552210000
2022-03-17,34480.76171875,4411.669921875,13614.7802734375,34480.76171875,4411.669921875,13614.7802734375,34483.921875,4412.669921875,13620.7998046875,33896.05859375,4335.64990234375,13317.1396484375,33995.390625,4345.10986328125,13360.7197265625,339470000,4985090000,5612090000
2022-03-18,34754.9296875,4463.1201171875,13893.83984375,34754.9296875,4463.1201171875,13893.83984375,34755.19921875,4465.39990234375,13899.2802734375,34279.828125,4390.56982421875,13528.0595703125,34466.71875,4407.33984375,13564.6298828125,615420000,8278430000,8149290000
2022-03-21,34552.98828125,4461.18017578125,13838.4599609375,34552.98828125,4461.18017578125,13838.4599609375,34808.28125,4481.75,13945.8095703125,34341.80859375,4424.2998046875,13682.5498046875,34669.8515625,4462.39990234375,13860.3896484375,408490000,4869820000,5673940000
2022-03-22,34807.4609375,4511.60986328125,14108.8203125,34807.4609375,4511.60986328125,14108.8203125,34882.03125,4522.0,14141.0703125,34583.23828125,4469.10009765625,13857.2900390625,34583.23828125,4469.10009765625,13866.4296875,368550000,4754840000,5445100000
2022-03-23,34358.5,4456.240234375,13922.599609375,34358.5,4456.240234375,13922.599609375,34748.83984375,4501.06982421875,14152.1396484375,34352.9609375,4455.81005859375,13921.650390625,34748.83984375,4493.10009765625,13990.349609375,347880000,4550670000,5024230000
2022-03-24,34707.94140625,4520.16015625,14191.83984375,34707.94140625,4520.16015625,14191.83984375,34713.55859375,4520.580078125,14193.5498046875,34355.421875,4465.169921875,13897.2001953125,34406.80859375,4469.97998046875,14001.3203125,324870000,4131390000,5149520000
2022-03-25,34861.23828125,4543.06005859375,14169.2998046875,34861.23828125,4543.06005859375,14169.2998046875,34942.69921875,4546.02978515625,14218.759765625,34631.51953125,4501.06982421875,14010.7900390625,34702.390625,4522.91015625,14194.7197265625,285440000,4305020000,5585100000
2022-03-28,34955.890625,4575.52001953125,14354.900390625,34955.890625,4575.52001953125,14354.900390625,34957.9296875,4575.64990234375,14356.0,34552.23046875,4517.68994140625,14101.33984375,34833.03125,4541.08984375,14177.2099609375,299790000,4312260000,5129500000
2022-03-29,35294.19140625,4631.60009765625,14619.6396484375,35294.19140625,4631.60009765625,14619.6396484375,35372.26171875,4637.2998046875,14646.900390625,35030.0703125,4589.66015625,14419.400390625,35114.3515625,4602.85986328125,14500.3896484375,355050000,5085910000,6060890000
2022-03-30,35228.80859375,4602.4501953125,14442.26953125,35228.80859375,4602.4501953125,14442.26953125,35361.359375,4627.77001953125,14609.25,35058.578125,4581.31982421875,14383.4501953125,35273.62890625,4624.2001953125,14558.58984375,317320000,4385570000,5479200000
2022-03-31,34678.3515625,4530.41015625,14220.51953125,34678.3515625,4530.41015625,14220.51953125,35201.51953125,4603.06982421875,14456.740234375,34677.98828125,4530.41015625,14217.7197265625,35201.51953125,4599.02001953125,14444.7802734375,433400000,4823020000,5453890000
2022-04-01,34818.26953125,4545.85986328125,14261.5,34818.26953125,4545.85986328125,14261.5,34847.91015625,4548.7001953125,14306.9404296875,34538.25,4507.56982421875,14131.8095703125,34740.890625,4540.31982421875,14269.5302734375,340400000,4562940000,5002790000
2022-04-04,34921.87890625,4582.64013671875,14532.5498046875,34921.87890625,4582.64013671875,14532.5498046875,34940.78125,4583.5,14534.3798828125,34615.37890625,4539.2099609375,14286.4501953125,34799.98046875,4547.97021484375,14304.349609375,316570000,4547350000,4630100000
2022-04-05,34641.1796875,4525.1201171875,14204.169921875,34641.1796875,4525.1201171875,14204.169921875,35112.2109375,4593.4501953125,14500.2900390625,34566.0390625,4514.169921875,14169.1201171875,34876.328125,4572.4501953125,14490.259765625,304010000,4800620000,4727710000
2022-04-06,34496.51171875,4481.14990234375,13888.8203125,34496.51171875,4481.14990234375,13888.8203125,34609.83984375,4503.93994140625,14032.83984375,34277.171875,4450.0400390625,13788.900390625,34520.33984375,4494.169921875,14002.580078125,386250000,4986830000,5360420000
2022-04-07,34583.5703125,4500.2099609375,13897.2998046875,34583.5703125,4500.2099609375,13897.2998046875,34705.828125,4521.16015625,13978.25,34190.94921875,4450.2998046875,13689.23046875,34439.23828125,4474.64990234375,13861.490234375,319870000,4821490000,4856090000
2022-04-08,34721.12109375,4488.27978515625,13711.0,34721.12109375,4488.27978515625,13711.0,34908.4609375,4520.41015625,13866.0595703125,34470.19140625,4474.60009765625,13693.6904296875,34569.23828125,4494.14990234375,13830.4697265625,301750000,4083200000,4574080000
2022-04-11,34308.078125,4412.52978515625,13411.9599609375,34308.078125,4412.52978515625,13411.9599609375,34701.33984375,4464.35009765625,13585.080078125,34272.2890625,4408.3798828125,13401.3896484375,34630.26953125,4462.64013671875,13547.2900390625,333290000,4266290000,4946680000
2022-04-12,34220.359375,4397.4501953125,13371.5703125,34220.359375,4397.4501953125,13371.5703125,34669.96875,4471.0,13685.9501953125,34102.80859375,4381.33984375,13317.740234375,34412.51171875,4437.58984375,13584.6904296875,333510000,4152090000,4991720000
2022-04-13,34564.58984375,4446.58984375,13643.58984375,34564.58984375,4446.58984375,13643.58984375,34598.359375,4453.919921875,13679.4296875,34140.640625,4392.7001953125,13353.66015625,34166.640625,4394.2998046875,13373.1201171875,313630000,3828150000,4909720000
2022-04-14,34451.23046875,4392.58984375,13351.080078125,34451.23046875,4392.58984375,13351.080078125,34889.171875,4460.4599609375,13662.9296875,34437.5,4390.77001953125,13345.2197265625,34628.4609375,4449.1201171875,13647.4296875,353680000,4083090000,4642240000
2022-04-18,34411.69140625,4391.68994140625,13332.3603515625,34411.69140625,4391.68994140625,13332.3603515625,34618.2890625,4410.31005859375,13414.26953125,34279.078125,4370.2998046875,13222.0302734375,34411.48828125,4385.6298828125,13319.3896484375,264110000,3910490000,4365230000
2022-04-19,34911.19921875,4462.2099609375,13619.66015625,34911.19921875,4462.2099609375,13619.66015625,34983.109375,4471.02978515625,13643.9697265625,34394.62109375,4390.6298828125,13281.2197265625,34394.62109375,4390.6298828125,13312.4404296875,296350000,4108120000,4562840000
2022-04-20,35160.7890625,4459.4501953125,13453.0703125,35160.7890625,4459.4501953125,13453.0703125,35315.3984375,4488.2900390625,13678.5498046875,34962.671875,4448.759765625,13426.1298828125,34962.671875,4472.259765625,13665.3798828125,337620000,4290450000,4678930000
2022-04-21,34792.76171875,4393.66015625,13174.650390625,34792.76171875,4393.66015625,13174.650390625,35492.21875,4512.93994140625,13710.7001953125,34723.8203125,4384.47021484375,13140.830078125,35258.80078125,4489.169921875,13623.7001953125,366390000,4636890000,5233110000
2022-04-22,33811.3984375,4271.77978515625,12839.2900390625,33811.3984375,4271.77978515625,12839.2900390625,34727.37890625,4385.830078125,13212.599609375,33773.390625,4267.6201171875,12828.01953125,34727.37890625,4385.830078125,13168.7998046875,373280000,4651940000,4475090000
2022-04-25,34049.4609375,4296.1201171875,13004.849609375,34049.4609375,4296.1201171875,13004.849609375,34106.01171875,4299.02001953125,13011.4501953125,33323.37109375,4200.81982421875,12722.58984375,33731.6484375,4255.33984375,12749.169921875,416900000,5240040000,4845160000
2022-04-26,33240.1796875,4175.2001953125,12490.740234375,33240.1796875,4175.2001953125,12490.740234375,33909.51171875,4278.14013671875,12918.0400390625,33230.94921875,4175.0400390625,12490.740234375,33907.48828125,4278.14013671875,12918.0400390625,400020000,4689970000,5168160000
2022-04-27,33301.9296875,4183.9599609375,12488.9296875,33301.9296875,4183.9599609375,12488.9296875,33697.1796875,4240.7099609375,12703.7900390625,33108.890625,4162.89990234375,12430.900390625,33450.921875,4186.52001953125,12500.8798828125,447230000,4769680000,4810720000
2022-04-28,33916.390625,4287.5,12871.5302734375,33916.390625,4287.5,12871.5302734375,34054.7890625,4308.4501953125,12948.51953125,33248.4609375,4188.6298828125,12487.8603515625,33425.9609375,4222.580078125,12712.8603515625,440380000,4854180000,5067150000
2022-04-29,32977.2109375,4131.93017578125,12334.6396484375,32977.2109375,4131.93017578125,12334.6396484375,33919.58984375,4269.68017578125,12861.830078125,32913.1484375,4124.27978515625,12315.740234375,33787.01171875,4253.75,12710.419921875,501560000,5084030000,4733070000
2022-05-02,33061.5,4155.3798828125,12536.01953125,33061.5,4155.3798828125,12536.01953125,33224.94921875,4169.81005859375,12542.5400390625,32449.869140625,4062.510009765625,12202.41015625,32978.48828125,4130.60986328125,12331.6904296875,453390000,5163790000,4918240000
2022-05-03,33128.7890625,4175.47998046875,12563.759765625,33128.7890625,4175.47998046875,12563.759765625,33341.578125,4200.10009765625,12645.830078125,32914.75,4147.080078125,12460.990234375,33086.08984375,4159.77978515625,12511.4599609375,364420000,4582050000,4547280000
2022-05-04,34061.05859375,4300.169921875,12964.8603515625,34061.05859375,4300.169921875,12964.8603515625,34117.73828125,4307.66015625,12985.009765625,33021.83984375,4148.91015625,12367.01953125,33171.80078125,4181.18017578125,12574.73046875,411060000,5136360000,5498050000
2022-05-05,32997.96875,4146.8701171875,12317.6904296875,32997.96875,4146.8701171875,12317.6904296875,33854.171875,4270.43017578125,12787.51953125,32685.099609375,4106.009765625,12183.5595703125,33854.171875,4270.43017578125,12787.51953125,448420000,5077030000,5308920000
2022-05-06,32899.37109375,4123.33984375,12144.66015625,32899.37109375,4123.33984375,12144.66015625,33055.83984375,4157.68994140625,12358.419921875,32474.689453125,4067.909912109375,11990.150390625,32773.87890625,4128.169921875,12246.830078125,416520000,5116940000,5324480000
2022-05-09,32245.69921875,3991.239990234375,11623.25,32245.69921875,3991.239990234375,11623.25,32685.169921875,4081.27001953125,11990.6103515625,32121.98046875,3975.47998046875,11574.9404296875,32685.169921875,4081.27001953125,11923.0302734375,470770000,5954520000,5939140000
2022-05-10,32160.740234375,4001.050048828125,11737.669921875,32160.740234375,4001.050048828125,11737.669921875,32752.169921875,4068.820068359375,11944.9404296875,31887.890625,3958.169921875,11566.2802734375,32504.08984375,4035.179931640625,11900.33984375,439290000,5885820000,6218260000
2022-05-11,31834.109375,3935.179931640625,11364.240234375,31834.109375,3935.179931640625,11364.240234375,32584.01953125,4049.090087890625,11844.509765625,31798.859375,3928.820068359375,11339.1796875,32123.240234375,3990.080078125,11645.5703125,458460000,5816140000,6152370000
2022-05-12,31730.30078125,3930.080078125,11370.9599609375,31730.30078125,3930.080078125,11370.9599609375,31914.4609375,3964.800048828125,11547.330078125,31228.220703125,3858.8701171875,11108.759765625,31699.0390625,3903.949951171875,11199.25,544240000,6286450000,6679470000
2022-05-13,32196.66015625,4023.889892578125,11805.0,32196.66015625,4023.889892578125,11805.0,32276.05078125,4038.8798828125,11856.7099609375,31862.7890625,3963.89990234375,11510.259765625,31963.859375,3963.89990234375,11555.9697265625,388520000,5183340000,5894020000
2022-05-16,32223.419921875,4008.010009765625,11662.7900390625,32223.419921875,4008.010009765625,11662.7900390625,32514.01953125,4046.4599609375,11804.58984375,31928.1796875,3983.989990234375,11627.5302734375,32152.150390625,4013.02001953125,11727.1396484375,330030000,4415030000,4930250000
2022-05-17,32654.58984375,4088.85009765625,11984.51953125,32654.58984375,4088.85009765625,11984.51953125,32689.140625,4090.719970703125,11988.4296875,32308.150390625,4033.929931640625,11754.2802734375,32427.0,4052.0,11905.5703125,389310000,4841410000,5093960000
2022-05-18,31490.0703125,3923.679931640625,11418.150390625,31490.0703125,3923.679931640625,11418.150390625,32468.669921875,4051.97998046875,11826.2197265625,31393.94921875,3911.909912109375,11381.6904296875,32468.669921875,4051.97998046875,11790.6796875,465060000,5103220000,5064120000
2022-05-19,31253.130859375,3900.7900390625,11388.5,31253.130859375,3900.7900390625,11388.5,31569.130859375,3945.9599609375,11562.8203125,31016.41015625,3876.580078125,11313.3095703125,31262.619140625,3899.0,11364.400390625,517190000,5113550000,5154410000
2022-05-20,31261.900390625,3901.360107421875,11354.6201171875,31261.900390625,3901.360107421875,11354.6201171875,31515.779296875,3943.419921875,11552.2099609375,30635.759765625,3810.320068359375,11035.6904296875,31426.939453125,3927.760009765625,11542.669921875,495510000,5130730000,5434370000
2022-05-23,31880.240234375,3973.75,11535.26953125,31880.240234375,3973.75,11535.26953125,31968.419921875,3981.8798828125,11552.0703125,31395.890625,3909.0400390625,11304.5595703125,31395.890625,3919.419921875,11396.2802734375,402010000,4420030000,4552200000
2022-05-24,31928.619140625,3941.47998046875,11264.4501953125,31928.619140625,3941.47998046875,11264.4501953125,32014.859375,3955.679931640625,11351.6103515625,31365.58984375,3875.1298828125,11092.48046875,31717.609375,3942.93994140625,11326.4404296875,382950000,4923190000,4724430000
2022-05-25,32120.279296875,3978.72998046875,11434.740234375,32120.279296875,3978.72998046875,11434.740234375,32254.439453125,3999.330078125,11511.900390625,31754.330078125,3925.030029296875,11211.849609375,31816.310546875,3929.590087890625,11225.0302734375,343460000,4802560000,4519690000
2022-05-26,32637.189453125,4057.840087890625,11740.650390625,32637.189453125,4057.840087890625,11740.650390625,32774.140625,4075.139892578125,11796.9697265625,32248.169921875,3984.60009765625,11406.16015625,32248.169921875,3984.60009765625,11409.83984375,351220000,4709970000,4672620000
2022-05-27,33212.9609375,4158.240234375,12131.1298828125,33212.9609375,4158.240234375,12131.1298828125,33213.62109375,4158.490234375,12131.66015625,32682.009765625,4077.429931640625,11856.8203125,32735.08984375,4077.429931640625,11869.6904296875,328770000,4375620000,4793900000
2022-05-31,32990.12109375,4132.14990234375,12081.3896484375,32990.12109375,4132.14990234375,12081.3896484375,33240.21875,4168.33984375,12190.080078125,32752.33984375,4104.8798828125,11942.5,33160.58984375,4151.08984375,12137.5400390625,533560000,6822640000,6045500000
2022-06-01,32813.23046875,4101.22998046875,11994.4599609375,32813.23046875,4101.22998046875,11994.4599609375,33272.33984375,4166.5400390625,12237.9404296875,32584.759765625,4073.85009765625,11901.4296875,33156.30859375,4149.77978515625,12176.8896484375,338210000,4531800000,4719900000
2022-06-02,33248.28125,4176.81982421875,12316.900390625,33248.28125,4176.81982421875,12316.900390625,33248.609375,4177.509765625,12320.1201171875,32509.4296875,4074.3701171875,11901.4501953125,32809.01171875,4095.409912109375,11945.5703125,333210000,4405790000,4445840000
2022-06-03,32899.69921875,4108.5400390625,12012.73046875,32899.69921875,4108.5400390625,12012.73046875,33135.609375,4142.669921875,12167.4404296875,32839.2109375,4098.669921875,11966.6201171875,32986.3203125,4137.56982421875,12097.1201171875,298570000,3711110000,4130040000
2022-06-06,32915.78125,4121.43017578125,12061.3701171875,32915.78125,4121.43017578125,12061.3701171875,33235.37109375,4168.77978515625,12245.400390625,32819.5,4109.18017578125,12004.2001953125,33032.0390625,4134.72021484375,12200.330078125,253010000,4332700000,4647010000
2022-06-07,33180.140625,4160.68017578125,12175.23046875,33180.140625,4160.68017578125,12175.23046875,33207.44921875,4164.85986328125,12194.8603515625,32641.849609375,4080.18994140625,11888.6103515625,32783.03125,4096.47021484375,11925.8095703125,270750000,4248210000,4411240000
2022-06-08,32910.8984375,4115.77001953125,12086.26953125,32910.8984375,4115.77001953125,12086.26953125,33156.5,4160.14013671875,12235.7802734375,32824.37109375,4107.2001953125,12052.7001953125,33087.0703125,4147.1201171875,12147.2802734375,270470000,4159470000,4708980000
2022-06-09,32272.7890625,4017.820068359375,11754.23046875,32272.7890625,4017.820068359375,11754.23046875,32956.73046875,4119.10009765625,12115.0595703125,32267.779296875,4017.169921875,11751.98046875,32828.62109375,4101.64990234375,12016.4697265625,289710000,4134170000,5408460000
2022-06-10,31392.7890625,3900.860107421875,11340.01953125,31392.7890625,3900.860107421875,11340.01953125,32053.51953125,3974.389892578125,11569.150390625,31387.83984375,3900.159912109375,11328.26953125,32053.51953125,3974.389892578125,11543.8798828125,362300000,4889640000,5152020000
2022-06-13,30516.740234375,3749.6298828125,10809.23046875,30516.740234375,3749.6298828125,10809.23046875,31144.91015625,3838.14990234375,11071.48046875,30373.720703125,3734.300048828125,10775.1396484375,31144.91015625,3838.14990234375,10986.849609375,472290000,5636890000,5937320000
2022-06-14,30364.830078125,3735.47998046875,10828.349609375,30364.830078125,3735.47998046875,10828.349609375,30690.80078125,3778.179931640625,10926.8095703125,30144.23046875,3705.679931640625,10733.0400390625,30592.33984375,3763.52001953125,10897.4296875,366800000,5153890000,4819890000
2022-06-15,30668.529296875,3789.989990234375,11099.150390625,30668.529296875,3789.989990234375,11099.150390625,31011.970703125,3837.56005859375,11244.259765625,30185.080078125,3722.300048828125,10866.3896484375,30570.5,3764.050048828125,10968.400390625,392670000,5530480000,5368500000
2022-06-16,29927.0703125,3666.77001953125,10646.099609375,29927.0703125,3666.77001953125,10646.099609375,30305.740234375,3728.179931640625,10831.0703125,29740.349609375,3639.77001953125,10565.1396484375,30305.740234375,3728.179931640625,10806.01953125,442910000,5644930000,5696630000
2022-06-17,29888.779296875,3674.840087890625,10798.349609375,29888.779296875,3674.840087890625,10798.349609375,30167.51953125,3707.7099609375,10884.7099609375,29653.2890625,3636.8701171875,10638.7197265625,29912.69921875,3665.89990234375,10697.5498046875,692830000,8520740000,7452830000
2022-06-21,30530.25,3764.7900390625,11069.2998046875,30530.25,3764.7900390625,11069.2998046875,30653.98046875,3779.64990234375,11164.990234375,30074.689453125,3715.31005859375,10974.0498046875,30074.689453125,3715.31005859375,10974.0498046875,376900000,5292260000,5226260000
2022-06-22,30483.130859375,3759.889892578125,11053.080078125,30483.130859375,3759.889892578125,11053.080078125,30777.919921875,3801.7900390625,11216.76953125,30166.009765625,3717.68994140625,10938.0595703125,30352.5703125,3733.889892578125,10941.9501953125,343490000,5058990000,5238180000
2022-06-23,30677.359375,3795.72998046875,11232.1904296875,30677.359375,3795.72998046875,11232.1904296875,30715.630859375,3802.580078125,11260.26953125,30293.400390625,3743.52001953125,11046.2802734375,30570.330078125,3774.7099609375,11137.6796875,361420000,5098640000,5258200000
2022-06-24,31500.6796875,3911.739990234375,11607.6201171875,31500.6796875,3911.739990234375,11607.6201171875,31517.2890625,3913.64990234375,11613.23046875,30846.939453125,3821.75,11337.7802734375,30846.939453125,3821.75,11351.3095703125,465480000,8120260000,9468130000
2022-06-27,31438.259765625,3900.110107421875,11524.5498046875,31438.259765625,3900.110107421875,11524.5498046875,31598.58984375,3927.719970703125,11677.490234375,31351.369140625,3889.659912109375,11487.0703125,31533.599609375,3920.760009765625,11661.01953125,309910000,4325310000,5047860000
2022-06-28,30946.990234375,3821.550048828125,11181.5400390625,30946.990234375,3821.550048828125,11181.5400390625,31885.08984375,3945.860107421875,11635.849609375,30934.330078125,3820.139892578125,11177.6796875,31549.05078125,3913.0,11542.240234375,350780000,4270120000,5433220000
2022-06-29,31029.310546875,3818.830078125,11177.8896484375,31029.310546875,3818.830078125,11177.8896484375,31152.9609375,3836.5,11226.330078125,30894.529296875,3799.02001953125,11072.1904296875,31067.41015625,3825.090087890625,11160.2197265625,269390000,4211240000,5650860000
